Pct.,Name,Combined Pcts.,Address,City,Date,Start Time,End Time,Zip Code,Latitude,Longitude,Area of City,Type,Hours,EZVote Code,Election Code,Boss Code
371,Lago Vista Middle School, ,8039 Bar-K Ranch Road,Lago Vista,12/16/2014,7:00,19:00,78645,30.480356,-97.97788,,ED,R,1236,GR14,123
372,Community Center at Jonestown, ,"18649 FM 1431, Suite 6A",Jonestown,12/16/2014,7:00,19:00,78645,30.491765,-97.923803,NW,ED,R,1444,GR14,124
374,Deer Creek Elementary School,369,2420 Zeppelin Drive,Cedar Park,12/16/2014,7:00,19:00,78613,30.482584,-97.853111,NW,ED,R,425,GR14,125
375,Village of Volente City Hall, ,16100 Wharf Cove,Volente,12/16/2014,7:00,19:00,78641,30.442042,-97.912598,,ED,R,2209,GR14,126
401,Del Valle ISD Administration Building, ,5301 Ross Road,Del Valle,12/16/2014,7:00,19:00,78617,30.176036,-97.613418,SE,ED,R,407,GR14,127
402,Elroy Community Library, ,13512 FM 812,Del Valle,12/16/2014,7:00,19:00,78617,30.123925,-97.638577,SE,ED,R,500,GR14,128
403,Creedmoor Elementary School, ,5604 FM 1327,Creedmoor,12/16/2014,7:00,19:00,78610,30.091023,-97.720942,SE,ED,R,342,GR14,129
404,Blazier Elementary School, ,8601 Vertex Boulevard,Austin,12/16/2014,7:00,19:00,78744,30.156149,-97.751992,SE,ED,R,253,GR14,130
405,Ojeda Middle School, ,4900 McKinney Falls Parkway,Austin,12/16/2014,7:00,19:00,78744,30.190467,-97.712574,SE,ED,R,1586,GR14,131
406,St. Alban's Episcopal Church,417,11819 IH-35 South,Austin,12/16/2014,7:00,19:00,78747,30.129774,-97.798171,SE,ED,R,1931,GR14,132
407,South Rural Community Center, ,3518 South FM 973,Del Valle,12/16/2014,7:00,19:00,78617,30.198738,-97.642107,SE,ED,R,1932,GR14,133
408,Southwest Church of Christ,,8900 Manchaca Road,Austin,12/16/2014,7:00,19:00,78748,30.183882,-97.818639,S,ED,R,1922,GR14,146
409,Galindo Elementary School, ,3800 South 2nd Street,Austin,12/16/2014,7:00,19:00,78704,30.22935,-97.77153,S,ED,R,706,GR14,134
410,Fiesta Mart Stassney,,5510 South IH 35,Austin,12/16/2014,7:00,19:00,78745,30.20035,-97.76433,SE,ED,R,624,GR14,150
411,Akins High School,,10701 South 1st Street,Austin,12/16/2014,7:00,19:00,78748,30.148542,-97.801489,S,ED,R,322,GR14,137
412,Randalls Ben White,,2025 West Ben White Boulevard,Austin,12/16/2014,7:00,19:00,78704,30.229437,-97.790074,S,ED,R,1842,GR14,155
413,Langford Elementary School,,2206 Blue Meadow Drive,Austin,12/16/2014,7:00,19:00,78744,30.18201,-97.76328,SE,ED,R,1220,GR14,151
414,Texas Oaks Baptist Church, ,9910 Bilbrook Place,Austin,12/16/2014,7:00,19:00,78748,30.17055,-97.81739,S,ED,R,2022,GR14,135
415,Casey Elementary School, ,9400 Texas Oaks Drive,Austin,12/16/2014,7:00,19:00,78748,30.176994,-97.814841,S,ED,R,319,GR14,136
416,Akins High School,411,10701 South 1st Street,Austin,12/16/2014,7:00,19:00,78748,30.148542,-97.801489,S,ED,R,322,GR14,137
417,St. Alban's Episcopal Church,,11819 IH-35 South,Austin,12/16/2014,7:00,19:00,78747,30.129774,-97.798171,SE,ED,R,1931,GR14,132
418,Langford Elementary School,,2206 Blue Meadow Drive,Austin,12/16/2014,7:00,19:00,78744,30.18201,-97.76328,SE,ED,R,1220,GR14,151
419,ACC South Austin Campus,,1820 West Stassney Lane,Austin,12/16/2014,7:00,19:00,78745,30.215365,-97.796219,S,ED,R,143,GR14,156
420,Parker Lane United Methodist Church,440,2105 Parker Lane,Austin,12/16/2014,7:00,19:00,78741,30.23332,-97.73481,SE,ED,R,1616,GR14,138
421,Church on Congress Avenue,422,1511 South Congress Avenue,Austin,12/16/2014,7:00,19:00,78704,30.248493,-97.74946,SC,ED,R,356,GR14,139
422,Church on Congress Avenue,,1511 South Congress Avenue,Austin,12/16/2014,7:00,19:00,78704,30.248493,-97.74946,SC,ED,R,356,GR14,139
423,Montopolis Recreation Center, ,1200 Montopolis Drive,Austin,12/16/2014,7:00,19:00,78741,30.232282,-97.700129,SE,ED,R,1331,GR14,140
424,St. Edwards University,,3001 South Congress Avenue,Austin,12/16/2014,7:00,19:00,78704,30.229334,-97.756401,S,ED,R,1958,GR14,145
425,Fiesta Mart Stassney,,5510 South IH 35,Austin,12/16/2014,7:00,19:00,78745,30.20035,-97.76433,SE,ED,R,624,GR14,150
426,Parque Zaragoza Recreation Center,"444, 436, 427",2608 Gonzales Street,Austin,12/16/2014,7:00,19:00,78702,30.261812,-97.711635,E,ED,R,1677,GR14,141
427,Parque Zaragoza Recreation Center,,2608 Gonzales Street,Austin,12/16/2014,7:00,19:00,78702,30.261812,-97.711635,E,ED,R,1677,GR14,141
428,Sanchez Elementary School,,73 San Marcos Street,Austin,12/16/2014,7:00,19:00,78702,30.2579,-97.73539,E,ED,R,1937,GR14,148
429,Dan Ruiz Branch Public Library, ,1600 Grove Boulevard,Austin,12/16/2014,7:00,19:00,78741,30.229915,-97.706995,SE,ED,R,417,GR14,142
430,Wheatsville Food Co-op South Lamar,,4001 South Lamar Boulevard,Austin,12/16/2014,7:00,19:00,78704,30.235728,-97.791032,SW,ED,R,2341,GR14,157
431,Baty Elementary School, ,2101 Faro Drive,Austin,12/16/2014,7:00,19:00,78741,30.226785,-97.714055,SE,ED,R,254,GR14,143
432,Sanchez Elementary School,,73 San Marcos Street,Austin,12/16/2014,7:00,19:00,78702,30.2579,-97.73539,E,ED,R,1937,GR14,148
,St. Edwards University,"442, 424",3001 South Congress Avenue,Austin,12/16/2014,7:00,19:00,78704,30.229334,-97.756401,S,ED,R,1958,GR14,145
433,Travis High School, ,1211 East Oltorf Street,Austin,12/16/2014,7:00,19:00,78704,30.234034,-97.743269,S,ED,R,2031,GR14,144
434,Sanchez Elementary School,,73 San Marcos Street,Austin,12/16/2014,7:00,19:00,78702,30.2579,-97.73539,E,ED,R,1937,GR14,148
435,Southwest Church of Christ,408,8900 Manchaca Road,Austin,12/16/2014,7:00,19:00,78748,30.183882,-97.818639,S,ED,R,1922,GR14,146
436,Parque Zaragoza Recreation Center,,2608 Gonzales Street,Austin,12/16/2014,7:00,19:00,78702,30.261812,-97.711635,E,ED,R,1677,GR14,141
437,Twin Oaks Branch Library, ,1800 South 5th Street,Austin,12/16/2014,7:00,19:00,78704,30.248734,-97.76227,S,ED,R,2045,GR14,147
438,Sanchez Elementary School,"432, 428, 434",73 San Marcos Street,Austin,12/16/2014,7:00,19:00,78702,30.2579,-97.73539,E,ED,R,1937,GR14,148
439,Cantu/Pan Am Recreation Center, ,2100 East 3rd Street,Austin,12/16/2014,7:00,19:00,78702,30.258039,-97.720878,E,ED,R,331,GR14,149
440,Parker Lane United Methodist Church,,2105 Parker Lane,Austin,12/16/2014,7:00,19:00,78741,30.23332,-97.73481,SE,ED,R,1616,GR14,138
441,Fiesta Mart Stassney,"446, 425, 410",5510 South IH 35,Austin,12/16/2014,7:00,19:00,78745,30.20035,-97.76433,SE,ED,R,624,GR14,150
442,St. Edwards University,,3001 South Congress Avenue,Austin,12/16/2014,7:00,19:00,78704,30.229334,-97.756401,S,ED,R,1958,GR14,145
443,Southeast Branch Public Library,,5803 Nuckols Crossing Road,Austin,12/16/2014,7:00,19:00,78744,30.187583,-97.74195,SE,ED,R,1927,GR14,152
444,Parque Zaragoza Recreation Center,,2608 Gonzales Street,Austin,12/16/2014,7:00,19:00,78702,30.261812,-97.711635,E,ED,R,1677,GR14,141
446,Fiesta Mart Stassney,,5510 South IH 35,Austin,12/16/2014,7:00,19:00,78745,30.20035,-97.76433,SE,ED,R,624,GR14,150
447,ACC South Austin Campus,,1820 West Stassney Lane,Austin,12/16/2014,7:00,19:00,78745,30.215365,-97.796219,S,ED,R,143,GR14,156
448,Langford Elementary School,"413, 418",2206 Blue Meadow Drive,Austin,12/16/2014,7:00,19:00,78744,30.18201,-97.76328,SE,ED,R,1220,GR14,151
450,Southeast Branch Public Library,443,5803 Nuckols Crossing Road,Austin,12/16/2014,7:00,19:00,78744,30.187583,-97.74195,SE,ED,R,1927,GR14,152
451,Bedichek Middle School, ,6800 Bill Hughes Road,Austin,12/16/2014,7:00,19:00,78745,30.19392,-97.7873,S,ED,R,231,GR14,153
452,Houston Elementary School, ,5409 Ponciana Drive,Austin,12/16/2014,7:00,19:00,78744,30.197837,-97.75495,SE,ED,R,815,GR14,154
454,Randalls Ben White,412,2025 West Ben White Boulevard,Austin,12/16/2014,7:00,19:00,78704,30.229437,-97.790074,S,ED,R,1842,GR14,155
458,ACC South Austin Campus,,1820 West Stassney Lane,Austin,12/16/2014,7:00,19:00,78745,30.215365,-97.796219,S,ED,R,143,GR14,156
460,ACC South Austin Campus,"458, 447, 419",1820 West Stassney Lane,Austin,12/16/2014,7:00,19:00,78745,30.215365,-97.796219,S,ED,R,143,GR14,156
461,Wheatsville Food Co-op South Lamar,430,4001 South Lamar Boulevard,Austin,12/16/2014,7:00,19:00,78704,30.235728,-97.791032,SW,ED,R,2341,GR14,157
463,Williams Elementary School, ,500 Mairo Street,Austin,12/16/2014,7:00,19:00,78748,30.18116,-97.791506,S,ED,R,2325,GR14,158
